TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
0,1,822.531534043152,0.218636141907648,2.30636876292394,174.076057789594,3.26339998066396,1.01391181309355,2.68403717842022,74.7303344088003,-0.0100926827319505,74.7303334238092,1.54771997259347,74.6617279052734,0,0,0,0
0.0199999995529652,1,822.531481402589,0.268816287130827,2.34578957935824,174.077273925344,3.26339998066396,1.01384650772199,2.77833723948532,74.7261634674191,-0.0089987449633009,74.7261624791757,1.54771551169338,74.6619354248047,0,0.000297604106766085,0,0
0.239999994635582,1,822.530882070563,0.87390451192535,2.77547939761196,174.091056491915,3.26339998066396,1.01192375408616,3.91192028356566,74.7391129369449,-0.00451910439723106,74.7391125035313,1.54788704177016,74.6729522705078,0,0.00422606539289386,0,0
0.459999989718199,1,822.52995849218,1.57211417215327,3.19748880611676,174.105661247942,3.26339998066396,1.01077166719013,5.21378578348716,74.7560832998564,-0.000896675357471725,74.7560827502686,1.54802628609118,74.6702392578125,0,0.00947389307556225,0,0
0.679999984800816,1,822.528822357953,2.36132585085283,3.61099052419179,174.120961727506,3.26339998066396,1.01041728843669,6.67080909550731,74.7409643220413,-0.000155672332256006,74.7409640332112,1.54800184616587,74.655712890625,0,0.0162002399934753,0,0
0.899999979883432,1,822.527596611541,3.23949462242145,4.01544494884628,174.136845325371,3.26339998066396,1.00973131055306,8.26962338570304,74.724077316232,-0.00316713083348277,74.7240766583582,1.54797081464203,74.643798828125,0,0.0245492289219338,0,0
1.11999997496605,1,822.52629052056,4.20459968809773,4.41065080287483,174.153337848743,3.26339998066396,1.00891653041594,9.99780758536751,74.7161422158514,-0.00391754279355618,74.7161415887442,1.54799313630792,74.6351409912109,0,0.0346517138610838,0,0
1.33999997004867,1,822.524843784911,5.2545137125118,4.79640714322069,174.170308841894,3.26339998066396,1.00811368934321,11.8427953620427,74.7072171750514,-0.00568302092018685,74.707216980143,1.5480049970781,74.6260406494141,0,0.0466255752483918,0,0
1.55999996513128,1,822.523288787215,6.38719393642287,5.17256799782017,174.187818931538,3.26339998066396,1.00733839787363,13.792473648638,74.696494902607,-0.00271024268850965,74.6964939024593,1.548010036723,74.6154754638672,0,0.0605767792484194,0,0
1.7799999602139,1,822.521605176316,7.60051777762155,5.53923990715965,174.205607559252,3.26339998066396,1.00661423487221,15.8359119287892,74.6864049055745,-0.00391461305415057,74.6864044135512,1.54800577779301,74.6052673339844,0,0.0765988268550983,0,0
1.99999995529652,1,822.519824663631,8.89074857471241,5.88807269380709,174.223287057669,3.26339998066396,1.00460377602914,17.9276470890393,74.6721045012938,0.00044359145900734,74.6721037829266,1.54799981726449,74.5898712158203,0,0.0947473700142487,0,0
2.21999995037913,1,822.517585913511,10.2395102728651,6.14937028621472,174.236312777422,3.26339998066396,0.99849079771912,19.6274952064409,74.6053011176105,0.0248082470835571,74.6053005971378,1.54782986693083,74.4943237304688,0,0.114684893682763,0,0
